N,City,State,Name,Address,Type,Food,Tourist Attraction,Museum,Park,Shopping,Entertainment,Accommodation,Government,Rating,Total Ratings,Status,Latitude,Longitude,Open Now,Price Level,Website,Local Phone,International Phone,Permanently Closed,Place ID,Viewport,Icon URL
2819,Bozeman,Montana,Glen Lake Rotary Park,Bozeman,"Park, Tourist Attraction, Point Of Interest, Establishment",0,1,0,1,0,0,0,0,4.5,362,OPERATIONAL,45.7045046,-111.0388199,1,No data,No data,No data,No data,0,ChIJ21WUCxlERVMR8MkyAN7IOz0,"{'northeast': {'lat': 45.7074288, 'lng': -111.02673705}, 'southwest': {'lat': 45.70186919999999, 'lng': -111.04591005}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png
2820,Bozeman,Montana,Dinosaur Park,"1707 Vaquero Parkway, Bozeman","Park, Tourist Attraction, Point Of Interest, Establishment",0,1,0,1,0,0,0,0,4.7,256,OPERATIONAL,45.6954881,-111.0847807,1,No data,No data,No data,No data,0,ChIJX7CQ-HtGRVMROKdgNG4FYOE,"{'northeast': {'lat': 45.69684363029149, 'lng': -111.0834886697085}, 'southwest': {'lat': 45.6941456697085, 'lng': -111.0861866302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png
2821,Bozeman,Montana,Yellowstone Glacier Adventures,"65 Hidden Valley Road, Bozeman","Tourist Attraction, Travel Agency, Point Of Interest, Establishment",0,1,0,0,0,0,0,0,4.4,12,OPERATIONAL,45.729051,-111.0979132,0,No data,No data,No data,No data,0,ChIJ89EhJ1pGRVMRHnpVR6gMBpM,"{'northeast': {'lat': 45.7304005802915, 'lng': -111.0965905197085}, 'southwest': {'lat': 45.7277026197085, 'lng': -111.0992884802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png
2822,Bozeman,Montana,Little Caesars Pizza,"1531 West Main Street SUITE 101, Bozeman","Meal Delivery, Meal Takeaway, Restaurant, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,3.5,238,OPERATIONAL,45.6796871,-111.0582413,1,1,No data,No data,No data,0,ChIJfc67dLJFRVMR_IRec1DfNgQ,"{'northeast': {'lat': 45.6811458802915, 'lng': -111.0568154697085}, 'southwest': {'lat': 45.6784479197085, 'lng': -111.0595134302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
2823,Bozeman,Montana,Montana Ale Works,"611 East Main Street, Bozeman","Restaurant, Meal Takeaway, Bar, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,4.6,3532,OPERATIONAL,45.6796021,-111.0279155,1,2,No data,No data,No data,0,ChIJmZ08n15ERVMRiOABez4-Xfk,"{'northeast': {'lat': 45.6809368802915, 'lng': -111.0267915697085}, 'southwest': {'lat': 45.6782389197085, 'lng': -111.0294895302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
2824,Bozeman,Montana,Plonk Bozeman,"29 East Main Street, Bozeman","Bar, Restaurant, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,4.5,576,OPERATIONAL,45.679442,-111.036225,1,3,No data,No data,No data,0,ChIJ4z9Ia1pERVMRpqVbTvrYs3s,"{'northeast': {'lat': 45.6807200802915, 'lng': -111.0348858697085}, 'southwest': {'lat': 45.6780221197085, 'lng': -111.0375838302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
2825,Bozeman,Montana,MacKenzie River Pizza Co.,"232 East Main Street, Bozeman","Restaurant, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,4.4,1213,CLOSED_TEMPORARILY,45.6791005,-111.0333032,0,2,No data,No data,No data,1,ChIJL86e0VtERVMRtf4vsEbYRGM,"{'northeast': {'lat': 45.68056223029149, 'lng': -111.0319482197085}, 'southwest': {'lat': 45.67786426970849, 'lng': -111.0346461802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
2826,Bozeman,Montana,Papa Johns Pizza,"404 North 7th Avenue, Bozeman","Restaurant, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,3.5,216,OPERATIONAL,45.6832157,-111.0458442,1,1,No data,No data,No data,0,ChIJO9UXaE5ERVMReZpgCwqXSmU,"{'northeast': {'lat': 45.6845679802915, 'lng': -111.0446568697085}, 'southwest': {'lat': 45.6818700197085, 'lng': -111.0473548302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
2827,Bozeman,Montana,Blackbird,"140 East Main Street, Bozeman","Restaurant, Bar, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,4.6,797,OPERATIONAL,45.6791443,-111.034448,1,2,No data,No data,No data,0,ChIJUXAfMFpERVMRbWAVnEO7pkk,"{'northeast': {'lat': 45.6805799802915, 'lng': -111.0331100197085}, 'southwest': {'lat': 45.6778820197085, 'lng': -111.0358079802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
2828,Bozeman,Montana,Bozeman Community Food Co-op - West Main,"908 West Main Street, Bozeman","Supermarket, Grocery Or Supermarket, Health, Store, Restaurant, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,4.6,1525,OPERATIONAL,45.6791362,-111.0496043,1,1,No data,No data,No data,0,ChIJS5N261JERVMRZhtupb6yJe0,"{'northeast': {'lat': 45.6804741802915, 'lng': -111.0480960197085}, 'southwest': {'lat': 45.6777762197085, 'lng': -111.0507939802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2829,Bozeman,Montana,Café Zydeco,"2711 West College Street, Bozeman","Cafe, Restaurant, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,4.7,771,OPERATIONAL,45.6715902,-111.0741681,0,2,No data,No data,No data,0,ChIJn1kb961FRVMRcnVxxZa4S2M,"{'northeast': {'lat': 45.67287683029149, 'lng': -111.0727117697085}, 'southwest': {'lat': 45.67017886970849, 'lng': -111.0754097302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
2830,Bozeman,Montana,Gallatin Valley Mall,"2825 West Main Street, Bozeman","Shopping Mall, Department Store, Shoe Store, Clothing Store, Store, Restaurant, Food, Point Of Interest, Establishment",1,0,0,0,1,0,0,0,4,2615,OPERATIONAL,45.6738889,-111.0775,1,No data,No data,No data,No data,0,ChIJn3zzFJlFRVMRS9ucHlDWp-8,"{'northeast': {'lat': 45.6750344302915, 'lng': -111.0756066197085}, 'southwest': {'lat': 45.6723364697085, 'lng': -111.0783045802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2831,Bozeman,Montana,Cosmic Pizza,"1912 West Main Street, Bozeman","Meal Delivery, Meal Takeaway, Restaurant, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,4.3,578,OPERATIONAL,45.678669,-111.063119,1,1,No data,No data,No data,0,ChIJc-2CNbBFRVMRlq9nlmaoLXs,"{'northeast': {'lat': 45.6803075302915, 'lng': -111.0619574697085}, 'southwest': {'lat': 45.6776095697085, 'lng': -111.0646554302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
2832,Bozeman,Montana,Rosa's Pizza,"123 West Kagy Boulevard, Bozeman","Meal Delivery, Restaurant, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,4.1,237,OPERATIONAL,45.6607811,-111.0403549,1,1,No data,No data,No data,0,ChIJu8pdDx1FRVMRkJujQXwz-QI,"{'northeast': {'lat': 45.6620572802915, 'lng': -111.0388231197085}, 'southwest': {'lat': 45.6593593197085, 'lng': -111.0415210802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
2833,Bozeman,Montana,Naked Noodle,"27 South Willson Avenue, Bozeman","Store, Restaurant, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,4.4,570,OPERATIONAL,45.6786747,-111.038953,1,2,No data,No data,No data,0,ChIJEasNlVBERVMRbxQODI6xmDk,"{'northeast': {'lat': 45.6800187302915, 'lng': -111.0375002697085}, 'southwest': {'lat': 45.6773207697085, 'lng': -111.0401982302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
2834,Bozeman,Montana,Dairy Queen Grill & Chill,"107 North 7th Avenue, Bozeman","Store, Restaurant, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,3.7,588,OPERATIONAL,45.6806918,-111.0466593,1,1,No data,No data,No data,0,ChIJCwrMBFJERVMRDc2xcfvwVnc,"{'northeast': {'lat': 45.6820013802915, 'lng': -111.0452625197085}, 'southwest': {'lat': 45.6793034197085, 'lng': -111.0479604802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
2835,Bozeman,Montana,Applebee's Grill + Bar,"1108 North 7th Avenue, Bozeman","Restaurant, Bar, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,4.1,1547,OPERATIONAL,45.6910527,-111.0455827,1,2,No data,No data,No data,0,ChIJP8Ll-UdERVMRFUuwx8YKFdw,"{'northeast': {'lat': 45.69237148029148, 'lng': -111.0437459197085}, 'southwest': {'lat': 45.68967351970849, 'lng': -111.0464438802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
2836,Bozeman,Montana,Dave's Sushi,"115 North Bozeman Avenue, Bozeman","Restaurant, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,4.6,2149,OPERATIONAL,45.6810358,-111.0345423,1,2,No data,No data,No data,0,ChIJO8mTqVtERVMRccXleOwbeVY,"{'northeast': {'lat': 45.6824285802915, 'lng': -111.0330981697085}, 'southwest': {'lat': 45.6797306197085, 'lng': -111.0357961302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
2837,Bozeman,Montana,Bacchus Pub,"105 West Main Street Suite 1A, Bozeman","Restaurant, Bar, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,4.4,498,OPERATIONAL,45.6794631,-111.039053,1,2,No data,No data,No data,0,ChIJ19aBk1BERVMRy0_RDhFRc44,"{'northeast': {'lat': 45.68072538029149, 'lng': -111.0376829197085}, 'southwest': {'lat': 45.67802741970849, 'lng': -111.0403808802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
2838,Bozeman,Montana,Burger King,"1922 West Main Street, Bozeman","Restaurant, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,2.8,763,OPERATIONAL,45.6788143,-111.0636288,1,1,No data,No data,No data,0,ChIJVdrsN7BFRVMRQd6-hut4iGo,"{'northeast': {'lat': 45.6803608302915, 'lng': -111.0623673697085}, 'southwest': {'lat': 45.6776628697085, 'lng': -111.0650653302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
2839,Bozeman,Montana,Main Street Overeasy,"9 East Main Street, Bozeman","Restaurant, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,4.6,935,OPERATIONAL,45.6794649,-111.036809,0,2,No data,No data,No data,0,ChIJQRq7DFpERVMRLa7XKV9LFyM,"{'northeast': {'lat': 45.6807300802915, 'lng': -111.0355071697085}, 'southwest': {'lat': 45.6780321197085, 'lng': -111.0382051302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
2840,Bozeman,Montana,KFC,"1550 North 19th Avenue, Bozeman","Restaurant, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,3,656,OPERATIONAL,45.6957307,-111.0618299,1,1,No data,No data,No data,0,ChIJEdWX4TJERVMR7wkoPQ2Qixg,"{'northeast': {'lat': 45.69697453029151, 'lng': -111.0607261697085}, 'southwest': {'lat': 45.69427656970851, 'lng': -111.0634241302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
2841,Bozeman,Montana,Hooked Sushi,"119 East Main Street, Bozeman","Restaurant, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,4.7,344,OPERATIONAL,45.6796091,-111.0350254,1,No data,No data,No data,No data,0,ChIJH0uUO1pERVMRS_7NT9nH3w4,"{'northeast': {'lat': 45.6808090802915, 'lng': -111.0336716197085}, 'southwest': {'lat': 45.6781111197085, 'lng': -111.0363695802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
2842,Bozeman,Montana,Holiday Stationstores,"1951 Durston Road, Bozeman","Convenience Store, Cafe, Restaurant, Food, Store, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,3.6,45,OPERATIONAL,45.6861465,-111.0627883,1,No data,No data,No data,No data,0,ChIJWfwvyrVFRVMRLh7EbrSXcxs,"{'northeast': {'lat': 45.6873751802915, 'lng': -111.0616542697085}, 'southwest': {'lat': 45.6846772197085, 'lng': -111.0643522302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
2843,Bozeman,Montana,Bob's Pizza Plus,"2825 West Main Street, Bozeman","Meal Delivery, Restaurant, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,4,31,OPERATIONAL,45.6736225,-111.0776746,1,1,No data,No data,No data,0,ChIJp4doaaJFRVMRL3zxZTbPISU,"{'northeast': {'lat': 45.6748397802915, 'lng': -111.0763501197085}, 'southwest': {'lat': 45.6721418197085, 'lng': -111.0790480802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
2844,Bozeman,Montana,Valley View Restaurant & Lounge,"302 East Kagy Boulevard, Bozeman","Restaurant, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,4.6,40,OPERATIONAL,45.6572587,-111.0333258,1,No data,No data,No data,No data,0,ChIJbZp7tOFERVMRHcjSJLmGNnk,"{'northeast': {'lat': 45.6588182802915, 'lng': -111.0317709197085}, 'southwest': {'lat': 45.6561203197085, 'lng': -111.0344688802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
2845,Bozeman,Montana,Jam!,"25 West Main Street, Bozeman","Restaurant, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,4.7,1958,OPERATIONAL,45.6795754,-111.0381116,0,2,No data,No data,No data,0,ChIJxcqRm1BERVMRLOVS00TNMAw,"{'northeast': {'lat': 45.6807823802915, 'lng': -111.0367799197085}, 'southwest': {'lat': 45.6780844197085, 'lng': -111.0394778802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
2846,Bozeman,Montana,Stuffed Crepes & Waffles (Downtown),"26 West Main Street, Bozeman","Restaurant, Food, Store, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,4.4,602,OPERATIONAL,45.679102,-111.038145,0,1,No data,No data,No data,0,ChIJj8hMvVBERVMRzGbHWDFULX8,"{'northeast': {'lat': 45.6805458302915, 'lng': -111.0367615697085}, 'southwest': {'lat': 45.6778478697085, 'lng': -111.0394595302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
2847,Bozeman,Montana,Ted's Montana Grill,"105 West Main Street, Bozeman","Restaurant, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,4.2,2053,OPERATIONAL,45.6794611,-111.0388547,1,2,No data,No data,No data,0,ChIJX10SklBERVMRmmADUcEnCJw,"{'northeast': {'lat': 45.6808213802915, 'lng': -111.0374472197085}, 'southwest': {'lat': 45.6781234197085, 'lng': -111.0401451802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
2848,Bozeman,Montana,Urban Kitchen,"5 West Mendenhall Street Suite 102, Bozeman","Restaurant, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,4.3,478,OPERATIONAL,45.6805491,-111.0376924,1,3,No data,No data,No data,0,ChIJpTNzh1pERVMRBk_s1A7yrMc,"{'northeast': {'lat': 45.68181128029151, 'lng': -111.0364162197085}, 'southwest': {'lat': 45.67911331970851, 'lng': -111.0391141802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
2849,Bozeman,Montana,Squire House,"25 East Mendenhall Street, Bozeman","Restaurant, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,4,392,OPERATIONAL,45.6806448,-111.0361983,1,2,No data,No data,No data,0,ChIJp3clX1pERVMRL13oD5iRDx4,"{'northeast': {'lat': 45.6818770302915, 'lng': -111.0348974697085}, 'southwest': {'lat': 45.6791790697085, 'lng': -111.0375954302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
2850,Bozeman,Montana,Five on Black,"242 East Main Street, Bozeman","Restaurant, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,4.4,539,OPERATIONAL,45.6791061,-111.0329535,1,1,No data,No data,No data,0,ChIJB8bx1ltERVMRyO_5zbsX0hU,"{'northeast': {'lat': 45.6805661302915, 'lng': -111.0316018197085}, 'southwest': {'lat': 45.6778681697085, 'lng': -111.0342997802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
2851,Bozeman,Montana,Open Range,"241 East Main Street, Bozeman","Bar, Restaurant, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,4.1,972,OPERATIONAL,45.6795501,-111.0329152,1,4,No data,No data,No data,0,ChIJ-1oVxVtERVMREKJ997VBecs,"{'northeast': {'lat': 45.6807878302915, 'lng': -111.0316371197085}, 'southwest': {'lat': 45.6780898697085, 'lng': -111.0343350802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
2852,Bozeman,Montana,Fresco Café,"317 East Mendenhall Street, Bozeman","Restaurant, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,4.6,448,OPERATIONAL,45.6808051,-111.0326657,1,2,No data,No data,No data,0,ChIJmRchl1tERVMRUjq3UWWmlSU,"{'northeast': {'lat': 45.6819643802915, 'lng': -111.0312879697085}, 'southwest': {'lat': 45.6792664197085, 'lng': -111.0339859302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
2853,Bozeman,Montana,Bozeman Taproom & Spirits,"101 North Rouse Avenue, Bozeman","Bar, Restaurant, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,4.5,734,OPERATIONAL,45.6804986,-111.0322742,1,2,No data,No data,No data,0,ChIJc-xclFtERVMRk1l4E38P-aE,"{'northeast': {'lat': 45.6818136802915, 'lng': -111.0309496197085}, 'southwest': {'lat': 45.67911571970851, 'lng': -111.0336475802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png
2854,Bozeman,Montana,Little Star Diner,"548 East Babcock Street, Bozeman","Restaurant, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,4.7,463,OPERATIONAL,45.6781918,-111.0291148,0,2,No data,No data,No data,0,ChIJ7xI_y15ERVMRDy1HkJIEe0c,"{'northeast': {'lat': 45.67963488029149, 'lng': -111.0277633197085}, 'southwest': {'lat': 45.6769369197085, 'lng': -111.0304612802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
2855,Bozeman,Montana,Lockhorn Cider House,"21 South Wallace Avenue, Bozeman","Bar, Restaurant, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,4.7,516,OPERATIONAL,45.678767,-111.0286632,1,2,No data,No data,No data,0,ChIJnxxVo15ERVMR3w23IclGEi4,"{'northeast': {'lat': 45.6800992802915, 'lng': -111.0272493197085}, 'southwest': {'lat': 45.6774013197085, 'lng': -111.0299472802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png
2856,Bozeman,Montana,Red Tractor Pizza,"1007 West Main Street, Bozeman","Meal Delivery, Restaurant, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,4.3,796,OPERATIONAL,45.6795194,-111.0506972,1,2,No data,No data,No data,0,ChIJu1rjuFJERVMRAozAzLsOKJY,"{'northeast': {'lat': 45.6807659302915, 'lng': -111.0493659697085}, 'southwest': {'lat': 45.6780679697085, 'lng': -111.0520639302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
2857,Bozeman,Montana,Mountains Walking Brewery,"422 Plum Avenue, Bozeman","Restaurant, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,4.6,553,OPERATIONAL,45.6848793,-111.0249457,1,No data,No data,No data,No data,0,ChIJp5lZdWhERVMRt3ZdJb73hK8,"{'northeast': {'lat': 45.6863781802915, 'lng': -111.0236510197085}, 'southwest': {'lat': 45.6836802197085, 'lng': -111.0263489802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png
2858,Bozeman,Montana,Low Brow Burgers,"815 West College Street C, Bozeman","Restaurant, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,4.5,410,OPERATIONAL,45.6715114,-111.0489022,1,1,No data,No data,No data,0,ChIJddWJj6pFRVMRriMA6Z0FEoo,"{'northeast': {'lat': 45.6728253802915, 'lng': -111.0475469697085}, 'southwest': {'lat': 45.6701274197085, 'lng': -111.0502449302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
2859,Bozeman,Montana,Taco Montes,"815 West College Street, Bozeman","Restaurant, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,4.7,572,OPERATIONAL,45.6715229,-111.0490843,1,1,No data,No data,No data,0,ChIJndx6j6pFRVMRrA0TDHeRpgE,"{'northeast': {'lat': 45.6728308302915, 'lng': -111.0477455697085}, 'southwest': {'lat': 45.6701328697085, 'lng': -111.0504435302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
2860,Bozeman,Montana,South 9th Bistro,"721 South 9th Avenue, Bozeman","Restaurant, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,4.9,200,CLOSED_TEMPORARILY,45.6716483,-111.0495655,0,No data,No data,No data,No data,1,ChIJmwE0iapFRVMR71Y20YUWIK4,"{'northeast': {'lat': 45.6728926802915, 'lng': -111.0481441697085}, 'southwest': {'lat': 45.67019471970851, 'lng': -111.0508421302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
2861,Bozeman,Montana,Jersey Mike's Subs,"1531 West Main Street, Bozeman","Meal Takeaway, Restaurant, Food, Store, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,4.3,436,OPERATIONAL,45.6797246,-111.0582601,1,1,No data,No data,No data,0,ChIJu4AXErJFRVMRAp9OD_jZE9w,"{'northeast': {'lat': 45.68116373029149, 'lng': -111.0569968697085}, 'southwest': {'lat': 45.6784657697085, 'lng': -111.0596948302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
2862,Bozeman,Montana,Miller Dining Commons (MSU),"1277-1339 12th Avenue, Bozeman","Restaurant, Food, Point Of Interest, Establishment",1,0,0,0,0,0,0,0,4.1,306,OPERATIONAL,45.6661164,-111.0542256,1,1,No data,No data,No data,0,ChIJrWz0aQZFRVMR9D1fP4LduUw,"{'northeast': {'lat': 45.6677602302915, 'lng': -111.0527822697085}, 'southwest': {'lat': 45.6650622697085, 'lng': -111.0554802302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
